sep=,
2025-04-05 19:43:48,1
2025-04-05 19:43:49,1
2025-04-05 19:43:50,1
2025-04-05 19:43:51,1
2025-04-05 19:43:52,1
2025-04-05 19:43:53,1
2025-04-05 19:43:54,1
2025-04-05 19:43:55,1
2025-04-05 19:43:56,1
2025-04-05 19:43:57,1
2025-04-05 19:43:58,1
2025-04-05 19:43:59,1
2025-04-05 19:44:00,1
2025-04-05 19:44:01,1
2025-04-05 19:44:02,1
2025-04-05 19:44:03,1
2025-04-05 19:44:04,1
2025-04-05 19:44:05,1
2025-04-05 19:44:06,1
2025-04-05 19:44:07,1
2025-04-05 19:44:08,1
2025-04-05 19:44:09,1
2025-04-05 19:44:10,1
2025-04-05 19:44:11,1
2025-04-05 19:44:12,1
2025-04-05 19:44:13,1
2025-04-05 19:44:14,1
2025-04-05 19:44:15,1
2025-04-05 19:44:16,1
2025-04-05 19:44:17,1
2025-04-05 19:44:18,1
2025-04-05 19:44:19,1
2025-04-05 19:44:20,1
2025-04-05 19:44:21,1
2025-04-05 19:44:22,1
2025-04-05 19:44:23,1
2025-04-05 19:44:24,1
2025-04-05 19:44:25,1
2025-04-05 19:44:26,1
2025-04-05 19:44:27,1
2025-04-05 19:44:28,1
2025-04-05 19:44:29,1
2025-04-05 19:44:30,1
2025-04-05 19:44:31,1
2025-04-05 19:44:32,1
2025-04-05 19:44:33,1
2025-04-05 19:44:34,1
2025-04-05 19:44:35,1
2025-04-05 19:44:36,1
2025-04-05 19:44:37,1
2025-04-05 19:44:38,1
2025-04-05 19:44:39,1
2025-04-05 19:44:40,1
2025-04-05 19:44:41,1
2025-04-05 19:44:42,1
2025-04-05 19:44:43,1
2025-04-05 19:44:44,1
2025-04-05 19:44:45,1
2025-04-05 19:44:46,1
2025-04-05 19:44:47,1
2025-04-05 19:44:48,1
2025-04-05 19:44:49,1
2025-04-05 19:44:50,1
2025-04-05 19:44:51,1
2025-04-05 19:44:52,1
2025-04-05 19:44:53,1
2025-04-05 19:44:54,1
2025-04-05 19:44:55,1
2025-04-05 19:44:56,1
2025-04-05 19:44:57,1
2025-04-05 19:44:58,1
2025-04-05 19:44:59,1
2025-04-05 19:45:00,1
2025-04-05 19:45:01,1
2025-04-05 19:45:02,1
2025-04-05 19:45:03,1
2025-04-05 19:45:04,1
2025-04-05 19:45:05,1
2025-04-05 19:45:06,1
2025-04-05 19:45:07,1
2025-04-05 19:45:08,1
2025-04-05 19:45:09,1
2025-04-05 19:45:10,1
2025-04-05 19:45:11,1
2025-04-05 19:45:12,1
2025-04-05 19:45:13,1
2025-04-05 19:45:14,1
2025-04-05 19:45:15,1
2025-04-05 19:45:16,1
2025-04-05 19:45:17,1
2025-04-05 19:45:18,1
2025-04-05 19:45:19,1
2025-04-05 19:45:20,1
2025-04-05 19:45:21,1
2025-04-05 19:45:22,1
2025-04-05 19:45:23,1
2025-04-05 19:45:24,1
2025-04-05 19:45:25,1
2025-04-05 19:45:26,1
2025-04-05 19:45:27,1
2025-04-05 19:45:28,1
2025-04-05 19:45:29,1
2025-04-05 19:45:30,1
2025-04-05 19:45:31,1
2025-04-05 19:45:32,1
2025-04-05 19:45:33,1
2025-04-05 19:45:34,1
2025-04-05 19:45:35,1
2025-04-05 19:45:36,1
2025-04-05 19:45:37,1
2025-04-05 19:45:38,1
2025-04-05 19:45:39,1
2025-04-05 19:45:40,1
2025-04-05 19:45:41,1
2025-04-05 19:45:42,1
2025-04-05 19:45:43,1
2025-04-05 19:45:44,1
2025-04-05 19:45:45,1
2025-04-05 19:45:46,1
2025-04-05 19:45:47,1
2025-04-05 19:45:48,1
2025-04-05 19:45:49,1
2025-04-05 19:45:50,1
2025-04-05 19:45:51,1
2025-04-05 19:45:52,1
2025-04-05 19:45:53,1
2025-04-05 19:45:54,1
2025-04-05 19:45:55,1
2025-04-05 19:45:56,1
2025-04-05 19:45:57,1
2025-04-05 19:45:58,1
2025-04-05 19:45:59,1
2025-04-05 19:46:00,1
