Iteración, tamaño, formato, id, enviadas, recibidas
4, 1,.png, 98821205, 122, 122
4, 1,.png, -2091862818, 124, 124
4, 1,.png, 504867626, 123, 123
4, 1,.png, 1599289959, 127, 127
4, 1,.png, 654390843, 123, 123
4, 1,.png, -2036012901, 140, 140
4, 1,.png, 1499130417, 119, 119
4, 1,.png, 178821694, 116, 116
4, 1,.png, 1634344366, 120, 120
4, 1,.png, -1277104486, 130, 130
4, 1,.png, -1326536537, 136, 136
4, 1,.png, -531732620, 126, 126
4, 1,.png, -954501683, 121, 121
4, 1,.png, -1656790122, 132, 132
4, 1,.png, 194474897, 114, 114
4, 1,.png, -1119256195, 119, 119
4, 1,.png, 1030713129, 127, 127
4, 1,.png, 738399630, 127, 127
4, 1,.png, 1152144773, 134, 134
4, 1,.png, 2060254678, 140, 140
4, 1,.png, -1464427273, 124, 124
4, 1,.png, -2056718234, 116, 116
4, 1,.png, -580826567, 124, 124
4, 1,.png, -538499002, 125, 125
4, 1,.png, -2071013030, 129, 129
4, 1,.png, -921955422, 143, 143
4, 1,.png, 1384360430, 118, 118
4, 1,.png, -1709960264, 137, 137
4, 1,.png, 780787934, 118, 118
4, 1,.png, -942614489, 114, 114
4, 2,.jpg, -1727469585, 148, 148
4, 2,.jpg, 1497871869, 147, 147
4, 2,.jpg, -1033201927, 125, 125
4, 2,.jpg, -308732809, 120, 120
4, 2,.jpg, -1343498474, 134, 134
4, 2,.jpg, 6332270, 126, 126
4, 2,.jpg, 1017149187, 137, 137
4, 2,.jpg, -1453676002, 135, 135
4, 2,.jpg, -756313530, 137, 137
4, 2,.jpg, -1765287511, 123, 123
4, 2,.jpg, -2926537, 146, 146
4, 2,.jpg, 589499045, 147, 147
4, 2,.jpg, 1657869769, 117, 117
4, 2,.jpg, 1461024337, 121, 121
4, 2,.jpg, 1464618334, 157, 157
4, 2,.jpg, -703182917, 126, 126
4, 2,.jpg, 1294418645, 129, 129
4, 2,.jpg, 1741953177, 135, 135
4, 2,.jpg, 1845459420, 153, 153
4, 2,.jpg, 492452686, 138, 138
4, 2,.jpg, -668930594, 157, 157
4, 2,.jpg, 1392899545, 122, 122
4, 2,.jpg, -1569138201, 138, 138
4, 2,.jpg, 1950557845, 119, 119
4, 2,.jpg, 571300985, 125, 125
4, 2,.jpg, -1564147478, 161, 161
4, 2,.jpg, -1393916780, 130, 130
4, 2,.jpg, -576477103, 150, 150
4, 2,.jpg, -95658123, 102, 102
4, 2,.jpg, 1336327450, 120, 120
4, 2,.png, -2069990452, 41, 40
4, 2,.png, 1386983323, 37, 36
4, 2,.png, -1617849220, 46, 45
4, 2,.png, -848011265, 70, 68
4, 2,.png, 1445850142, 75, 75
4, 2,.png, -1211174746, 50, 47
4, 2,.png, 1793927483, 71, 70
4, 2,.png, 1641355673, 36, 34
4, 2,.png, -1640356531, 62, 62
4, 2,.png, -727295579, 38, 37
4, 2,.png, 1348217062, 51, 50
4, 2,.png, 1546164193, 52, 50
4, 2,.png, -1522381399, 41, 38
4, 2,.png, -630514933, 40, 39
4, 2,.png, -1977546320, 40, 39
4, 2,.png, -1983603800, 35, 32
4, 2,.png, -1106732105, 34, 32
4, 2,.png, 691236573, 44, 43
4, 2,.png, 1428928288, 42, 41
4, 2,.png, -1064111264, 63, 62
4, 2,.png, 2065982190, 65, 65
4, 2,.png, 1993441173, 61, 59
4, 2,.png, 1123799170, 36, 34
4, 2,.png, 395654838, 59, 57
4, 2,.png, 530813670, 39, 36
4, 2,.png, -1649163332, 55, 53
4, 2,.png, 1146810093, 45, 44
4, 2,.png, -1439886074, 45, 42
4, 2,.png, 1232870344, 40, 38
4, 2,.png, 121984868, 36, 34
4, 3,.jpg, 736710689, 71, 71
4, 3,.jpg, -1592632918, 71, 71
4, 3,.jpg, -662026248, 66, 66
4, 3,.jpg, -935993617, 78, 78
4, 3,.jpg, 2036405675, 85, 85
4, 3,.jpg, -675897976, 80, 80
4, 3,.jpg, 1704358324, 99, 99
4, 3,.jpg, 1521571436, 68, 68
4, 3,.jpg, 963742105, 62, 62
4, 3,.jpg, 1858899268, 89, 89
4, 3,.jpg, 543923305, 81, 81
4, 3,.jpg, 81066379, 84, 84
4, 3,.jpg, -1899560163, 72, 72
4, 3,.jpg, -596722925, 80, 80
4, 3,.jpg, 300772287, 86, 86
4, 3,.jpg, 260913453, 84, 84
4, 3,.jpg, -1972995256, 94, 94
4, 3,.jpg, -1122285870, 64, 64
4, 3,.jpg, -1868686144, 102, 102
4, 3,.jpg, -1066134148, 72, 72
4, 3,.jpg, 1112449841, 94, 94
4, 3,.jpg, 1873250069, 76, 76
4, 3,.jpg, 911067467, 76, 76
4, 3,.jpg, 1064249342, 83, 83
4, 3,.jpg, -39786840, 62, 62
4, 3,.jpg, -4509324, 96, 96
4, 3,.jpg, -554326716, 57, 57
4, 3,.jpg, 1676772533, 88, 88
4, 3,.jpg, 1419521194, 72, 72
4, 3,.jpg, -1673761753, 72, 72
4, 3,.png, -151380600, 2, 0
4, 3,.png, -401755024, 5, 1
4, 3,.png, 1889412247, 4, 0
4, 3,.png, 2119263752, 4, 0
4, 3,.png, -1043295097, 5, 0
4, 3,.png, 1111819286, 5, 1
4, 3,.png, -1274464525, 5, 0
4, 3,.png, -491158894, 5, 0
4, 3,.png, -424406404, 5, 1
4, 3,.png, 117475395, 5, 1
4, 3,.png, -1771276878, 4, 0
4, 3,.png, 1122476312, 4, 0
4, 3,.png, -2119190053, 5, 1
4, 3,.png, -892074414, 5, 0
4, 3,.png, 1517282816, 5, 0
4, 3,.png, 467867534, 5, 1
4, 3,.png, -29593444, 5, 0
4, 3,.png, 2134238458, 5, 0
4, 3,.png, 1124411077, 5, 0
4, 3,.png, 108347406, 4, 0
4, 3,.png, -789938340, 5, 1
4, 3,.png, -1092676405, 5, 0
4, 3,.png, -59125205, 4, 0
4, 3,.png, 778584522, 5, 1
4, 3,.png, -1162000240, 4, 0
4, 3,.png, 894485731, 5, 0
4, 3,.png, 2083342807, 5, 1
4, 3,.png, -753030909, 5, 0
4, 3,.png, 1958282998, 5, 0
4, 3,.png, -1048168628, 5, 1
4, 4,.jpg, -1164664536, 3, 0
4, 4,.jpg, 580041861, 3, 0
4, 4,.jpg, 446156383, 3, 0
4, 4,.jpg, 989111256, 3, 0
4, 4,.jpg, -1501093918, 3, 0
4, 4,.jpg, 294094439, 3, 0
4, 4,.jpg, 700883180, 3, 0
4, 4,.jpg, -744045652, 3, 0
4, 4,.jpg, 1491937097, 3, 0
4, 4,.jpg, 1066677733, 3, 0
4, 4,.jpg, -1038318543, 3, 0
4, 4,.jpg, -408470802, 3, 0
4, 4,.jpg, -712916312, 3, 0
4, 4,.jpg, 878429660, 3, 0
4, 4,.jpg, 826547597, 3, 0
4, 4,.jpg, 1094756407, 3, 0
4, 4,.jpg, -1759673245, 3, 0
4, 4,.jpg, 529607603, 3, 0
4, 4,.jpg, 219825310, 3, 0
4, 4,.jpg, 1202618752, 3, 0
4, 4,.jpg, 2095259226, 3, 0
4, 4,.jpg, -780560029, 3, 0
4, 4,.jpg, 1649697549, 3, 0
4, 4,.jpg, -723011069, 3, 0
4, 4,.jpg, 1068423486, 3, 0
4, 4,.jpg, 1888508907, 3, 0
4, 4,.jpg, 1220717273, 3, 0
4, 4,.jpg, -1438590639, 3, 0
4, 4,.jpg, -1166144355, 3, 0
4, 4,.jpg, -1033978469, 3, 0
4, 4,.png, -1108608713, 3, 0
4, 4,.png, -1957728336, 3, 0
4, 4,.png, 1878190884, 3, 0
4, 4,.png, -1140473633, 3, 0
4, 4,.png, 1645434607, 3, 0
4, 4,.png, -2007075797, 3, 0
4, 4,.png, -561564815, 3, 0
4, 4,.png, -655365293, 3, 0
4, 4,.png, 64613032, 3, 0
4, 4,.png, 1621599475, 3, 0
4, 4,.png, 7765361, 3, 0
4, 4,.png, 2121312683, 3, 0
4, 4,.png, -300162214, 3, 0
4, 4,.png, 936378048, 3, 0
4, 4,.png, -812137310, 3, 0
4, 4,.png, -1504007966, 3, 0
4, 4,.png, 236790881, 3, 0
4, 4,.png, -1427092612, 3, 0
4, 4,.png, -1319099883, 3, 0
4, 4,.png, 1539983980, 3, 0
4, 4,.png, -1441248521, 3, 0
4, 4,.png, -278021157, 3, 0
4, 4,.png, -1980655164, 3, 0
4, 4,.png, 338406422, 3, 0
4, 4,.png, -1537854603, 3, 0
4, 4,.png, 742315520, 3, 0
4, 4,.png, 627629563, 3, 0
4, 4,.png, 1246424943, 3, 0
4, 4,.png, 93122355, 3, 0
4, 4,.png, -1422813337, 3, 0
4, 5,.jpg, 1475942517, 3, 0
4, 5,.jpg, 1012987168, 3, 0
4, 5,.jpg, -782473849, 3, 0
4, 5,.jpg, -2036935925, 3, 0
4, 5,.jpg, 824055786, 3, 0
4, 5,.jpg, -2060719426, 3, 0
4, 5,.jpg, 1328172032, 3, 0
4, 5,.jpg, 932923972, 3, 0
4, 5,.jpg, 2024343218, 3, 0
4, 5,.jpg, 7979624, 3, 0
4, 5,.jpg, -102789826, 3, 0
4, 5,.jpg, 290590814, 3, 0
4, 5,.jpg, -372179622, 3, 0
4, 5,.jpg, 420398599, 3, 0
4, 5,.jpg, 462807579, 3, 0
4, 5,.png, -403038242, 3, 0
4, 5,.png, -763686291, 3, 0
4, 5,.png, 349035158, 3, 0
4, 5,.png, -1493966578, 3, 0
4, 5,.png, -1482659389, 3, 0
4, 5,.png, 1812308625, 3, 0
4, 5,.png, -1749984970, 3, 0
4, 5,.png, 1390004297, 3, 0
4, 5,.png, 511209571, 3, 0
4, 5,.png, 755651643, 3, 0
4, 5,.png, 75892395, 3, 0
4, 5,.png, 820118823, 3, 0
4, 5,.png, -282136726, 3, 0
4, 5,.png, -1480105989, 3, 0
4, 5,.png, -1016563474, 3, 0
4, 0,.jpg, -1035995752, 3, 0
4, 0,.jpg, 679378961, 3, 0
4, 0,.jpg, -660229057, 3, 0
4, 0,.jpg, 1368362513, 3, 0
4, 0,.jpg, 305785694, 3, 0
4, 0,.jpg, 547904677, 3, 0
4, 0,.jpg, -1471835626, 3, 0
4, 0,.jpg, -1215298170, 3, 0
4, 0,.jpg, 325353938, 3, 0
4, 0,.jpg, -411423070, 3, 0
4, 0,.jpg, -1366288622, 3, 0
4, 0,.jpg, -1491790247, 3, 0
4, 0,.jpg, -2113613084, 3, 0
4, 0,.jpg, -1787782052, 3, 0
4, 0,.jpg, -1641768878, 3, 0
4, 0,.jpg, -1458205788, 3, 0
4, 0,.jpg, -1180865926, 3, 0
4, 0,.jpg, -1348328658, 3, 0
4, 0,.jpg, 1595952787, 3, 0
4, 0,.jpg, -1024018532, 3, 0
4, 0,.jpg, -1918796451, 3, 0
4, 0,.jpg, 387536606, 3, 0
4, 0,.jpg, -119124673, 3, 0
4, 0,.jpg, 1612124351, 3, 0
4, 0,.jpg, -1290013738, 3, 0
4, 0,.jpg, -969044440, 3, 0
4, 0,.jpg, -2116882812, 3, 0
4, 0,.jpg, 289018069, 3, 0
4, 0,.jpg, 1324308519, 3, 0
4, 0,.jpg, -385262421, 3, 0
4, 0,.png, -97632014, 3, 0
4, 0,.png, -1722174569, 3, 0
4, 0,.png, -1001913059, 3, 0
4, 0,.png, -1319469666, 3, 0
4, 0,.png, 1971844198, 3, 0
4, 0,.png, 1339038949, 3, 0
4, 0,.png, 818469152, 3, 0
4, 0,.png, -2144841759, 3, 0
4, 0,.png, -497528283, 3, 0
4, 0,.png, -232045932, 3, 0
4, 0,.png, 628441103, 3, 0
4, 0,.png, -45531124, 3, 0
4, 0,.png, 734291226, 3, 0
4, 0,.png, 1173586342, 3, 0
4, 0,.png, 405611993, 3, 0
4, 0,.png, -848049635, 3, 0
4, 0,.png, 100308962, 3, 0
4, 0,.png, -1995918149, 3, 0
4, 0,.png, -1370121521, 3, 0
4, 0,.png, 2011787676, 3, 0
4, 0,.png, -1737487330, 3, 0
4, 0,.png, 638730921, 3, 0
4, 0,.png, 2111055614, 3, 0
4, 0,.png, -206170911, 3, 0
4, 0,.png, 1916689499, 3, 0
4, 0,.png, 1979659658, 3, 0
4, 0,.png, 484775773, 3, 0
4, 0,.png, -463005119, 3, 0
4, 0,.png, -966590826, 3, 0
4, 0,.png, 1148172395, 3, 0
