sep=,
"Time","reducirimagen.openfaas-fn"
2025-04-05 18:44:49,1
2025-04-05 18:44:50,1
2025-04-05 18:44:51,1
2025-04-05 18:44:52,1
2025-04-05 18:44:53,1
2025-04-05 18:44:54,1
2025-04-05 18:44:55,1
2025-04-05 18:44:56,1
2025-04-05 18:44:57,1
2025-04-05 18:44:58,1
2025-04-05 18:44:59,1
2025-04-05 18:45:00,1
2025-04-05 18:45:01,1
2025-04-05 18:45:02,1
2025-04-05 18:45:03,1
2025-04-05 18:45:04,1
2025-04-05 18:45:05,1
2025-04-05 18:45:06,1
2025-04-05 18:45:07,1
2025-04-05 18:45:08,1
2025-04-05 18:45:09,1
2025-04-05 18:45:10,1
2025-04-05 18:45:11,1
2025-04-05 18:45:12,1
2025-04-05 18:45:13,1
2025-04-05 18:45:14,1
2025-04-05 18:45:15,1
2025-04-05 18:45:16,1
2025-04-05 18:45:17,1
2025-04-05 18:45:18,1
2025-04-05 18:45:19,1
2025-04-05 18:45:20,1
2025-04-05 18:45:21,1
2025-04-05 18:45:22,1
2025-04-05 18:45:23,1
2025-04-05 18:45:24,1
2025-04-05 18:45:25,1
2025-04-05 18:45:26,1
2025-04-05 18:45:27,1
2025-04-05 18:45:28,1
2025-04-05 18:45:29,1
2025-04-05 18:45:30,1
2025-04-05 18:45:31,1
2025-04-05 18:45:32,1
2025-04-05 18:45:33,1
2025-04-05 18:45:34,1
2025-04-05 18:45:35,1
2025-04-05 18:45:36,1
2025-04-05 18:45:37,1
2025-04-05 18:45:38,1
2025-04-05 18:45:39,1
2025-04-05 18:45:40,1
2025-04-05 18:45:41,1
2025-04-05 18:45:42,1
2025-04-05 18:45:43,1
2025-04-05 18:45:44,1
2025-04-05 18:45:45,1
2025-04-05 18:45:46,1
2025-04-05 18:45:47,1
2025-04-05 18:45:48,1
2025-04-05 18:45:49,1
2025-04-05 18:45:50,1
2025-04-05 18:45:51,1
2025-04-05 18:45:52,1
2025-04-05 18:45:53,1
2025-04-05 18:45:54,1
2025-04-05 18:45:55,1
2025-04-05 18:45:56,1
2025-04-05 18:45:57,1
2025-04-05 18:45:58,1
2025-04-05 18:45:59,1
2025-04-05 18:46:00,1
