1.555,2.628,2.628,1.555,1.407,2.110,2.110
2.813,2.295,2.628,2.258,2.628,2.813,2.813
2.628,2.813,1.962,2.628,2.628,2.813,1.740
2.110,1.555,2.628,1.962,2.813,2.813,2.258
2.813,2.258,2.110,2.628,2.110,1.555,2.258
2.628,2.813,2.628,2.813,2.813,2.258,2.628
2.110,2.295,2.110,2.813,2.813,2.443,2.628
2.813,2.628,2.258,2.813,2.110,2.110,2.295
1.555,2.813,2.258,2.443,2.258,2.813,2.813
2.443,2.815,1.925,2.073,2.073,2.628,2.813
2.813,2.110,2.813,1.925,2.110,2.628,2.110
2.110,2.813,2.813,2.813,2.628,2.813,2.480
2.813,1.555,2.813,2.110,2.628,2.110,1.555
2.295,2.073,2.813,2.813,2.628,2.813,2.258
2.295,2.628,2.110,2.813,2.110,1.555,2.813
2.628,2.813,2.813,2.295,2.628,2.073,2.813
1.925,2.110,2.443,2.628,2.813,2.295,2.813
2.258,2.480,1.740,2.443,2.813,2.813,2.110
2.443,2.110,2.258,2.073,1.555,2.110,2.813
2.813,2.813,2.628,1.925,1.740,2.813,2.110
2.110,2.813,1.962,2.628,2.628,2.813,2.813
3.110,3.110,6.220,1.110,4.220,3.110,3.110
